Semente 2;07/10/2018;15:25:56;07/10/2018;15:25:56;Windows 10;12043050;15;1506051712 bytes;1000000;Quick Sort Mediana de 3;50419;7329
Semente 2;07/10/2018;15:25:56;07/10/2018;15:25:56;Windows 10;12930825;16;1506051712 bytes;1000000;Quick Sort Mediana de 5;66259;7329
Semente 2;07/10/2018;15:25:56;07/10/2018;15:25:56;Windows 10;12086436;16;1506051712 bytes;1000000;Quick Sort Mediana de 7;88435;7329
Semente 2;07/10/2018;15:25:56;07/10/2018;15:25:56;Windows 10;11051242;16;1506051712 bytes;1000000;Quick Sort Hibrido k10;29897;7218
Semente 2;07/10/2018;15:25:56;07/10/2018;15:25:57;Windows 10;10756405;15;1506051712 bytes;1000000;Quick Sort Hibrido k100;29897;7218
Semente 2;07/10/2018;15:25:57;07/10/2018;15:25:57;Windows 10;10714419;0;1506051712 bytes;1000000;Quick Sort Hibrido k1000;29897;7218
Semente 3;07/10/2018;15:26:04;07/10/2018;15:26:04;Windows 10;74813861;78;1270128576 bytes;1000;Bubble Sort;366181;71874
Semente 3;07/10/2018;15:26:04;07/10/2018;15:26:04;Windows 10;40958033;47;1270128576 bytes;1000;Insertion Sort;72958;541
Semente 3;07/10/2018;15:26:04;07/10/2018;15:26:04;Windows 10;1909907;0;1270128576 bytes;1000;Merge Sort;24439;4754
Semente 3;07/10/2018;15:26:04;07/10/2018;15:26:04;Windows 10;1602941;0;1270128576 bytes;1000;Heap Sort;14969;4447
Semente 3;07/10/2018;15:26:04;07/10/2018;15:26:04;Windows 10;3720913;0;1270128576 bytes;1000;Shell Sort;19379;4155
Semente 3;07/10/2018;15:26:04;07/10/2018;15:26:04;Windows 10;2443132;0;1270128576 bytes;1000;Quick Sort Recursivo;13744;3373
Semente 3;07/10/2018;15:26:04;07/10/2018;15:26:04;Windows 10;1951426;0;1270128576 bytes;1000;Quick Sort Mediana de 3;20977;3236
Semente 3;07/10/2018;15:26:04;07/10/2018;15:26:04;Windows 10;2187483;15;1270128576 bytes;1000;Quick Sort Mediana de 5;27997;3236
